HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N8.HOG0000095	OG0000011	n6								PSC76957.1 kinase [Micractinium conductrix], PSC69706.1 kinase [Micractinium conductrix]		
N8.HOG0000096	OG0000011	n10				PRW56437.1 kinase [Chlorella sorokiniana]				PSC69656.1 kinase [Micractinium conductrix]		
N8.HOG0000097	OG0000011	n14				PRW55899.1 kinase [Chlorella sorokiniana]				PSC72637.1 kinase [Micractinium conductrix]		
N8.HOG0000098	OG0000011	n16				PRW59693.1 kinase [Chlorella sorokiniana]						
N8.HOG0000099	OG0000012	n1				PRW57192.1 histone H3 [Chlorella sorokiniana]				PSC72203.1 histone H3 [Micractinium conductrix]		
N8.HOG0000100	OG0000012	n22				PRW57428.1 histone H3 [Chlorella sorokiniana]						
N8.HOG0000101	OG0000012	n35				PRW57380.1 histone H3 [Chlorella sorokiniana]				PSC72265.1 histone H3 [Micractinium conductrix]		
N8.HOG0000102	OG0000012	n52				PRW59210.1 Histone [Chlorella sorokiniana]						
N8.HOG0000103	OG0000012	n55								PSC72335.1 histone H3 [Micractinium conductrix]		
N8.HOG0000104	OG0000012	n56								PSC72176.1 histone H3 [Micractinium conductrix]		
N8.HOG0000105	OG0000012	n57								PSC68334.1 histone H3 [Micractinium conductrix]		
N8.HOG0000106	OG0000012	n58				PRW33058.1 histone H3 [Chlorella sorokiniana]						
N8.HOG0000107	OG0000012	n59								PSC71329.1 histone H3 [Micractinium conductrix]		
N8.HOG0000108	OG0000012	n60				PRW32917.1 histone H3 [Chlorella sorokiniana]				PSC71135.1 histone H3 [Micractinium conductrix], PSC71032.1 histone H3 [Micractinium conductrix]		
N8.HOG0000109	OG0000012	n62				PRW32911.1 histone H3 [Chlorella sorokiniana]						
N8.HOG0000110	OG0000013	n21				PRW33203.1 Serine threonine- kinase SAPK1 [Chlorella sorokiniana]						
N8.HOG0000111	OG0000013	n23				PRW44937.1 sulfur stress regulator [Chlorella sorokiniana]				PSC70880.1 sulfur stress regulator [Micractinium conductrix]		
N8.HOG0000112	OG0000013	n29				PRW58909.1 sulfur stress regulator [Chlorella sorokiniana]				PSC67849.1 hypothetical protein C2E20_8527 [Micractinium conductrix]		
N8.HOG0000113	OG0000013	n37				PRW59234.1 sulfur stress regulator [Chlorella sorokiniana]						
N8.HOG0000114	OG0000013	n47				PRW59170.1 sulfur stress regulator isoform A [Chlorella sorokiniana], PRW59171.1 sulfur stress regulator isoform B [Chlorella sorokiniana]				PSC74495.1 sulfur stress regulator [Micractinium conductrix]		
N8.HOG0000115	OG0000013	n53								PSC74454.1 sulfur stress regulator [Micractinium conductrix]		
N8.HOG0000116	OG0000013	n55				PRW60419.1 serine threonine- kinase [Chlorella sorokiniana]						
N8.HOG0000117	OG0000013	n58				PRW58940.1 serine threonine- kinase Nek1 isoform X5 [Chlorella sorokiniana]						
N8.HOG0000118	OG0000014	n2				PRW56328.1 cyclophilin [Chlorella sorokiniana]				PSC69049.1 peptidyl-prolyl cis-trans isomerase [Micractinium conductrix]		
N8.HOG0000119	OG0000014	n9				PRW59726.1 peptidyl-prolyl cis-trans isomerase CYP19-3 isoform X2 [Chlorella sorokiniana]				PSC68358.1 peptidyl-prolyl cis-trans isomerase CYP19-3 [Micractinium conductrix]		
N8.HOG0000120	OG0000014	n19				PRW45741.1 peptidyl-prolyl cis-trans isomerase CYP19-4 [Chlorella sorokiniana]				PSC73928.1 peptidyl-prolyl cis-trans isomerase [Micractinium conductrix]		
N8.HOG0000121	OG0000014	n32				PRW57312.1 peptidylprolyl cis-trans cyclophilin-type domain containing [Chlorella sorokiniana]				PSC72208.1 peptidylprolyl cis-trans cyclophilin-type domain containing [Micractinium conductrix]		
N8.HOG0000122	OG0000014	n40								PSC71934.1 peptidyl-prolyl cis-trans isomerase-like 1 [Micractinium conductrix]		
N8.HOG0000123	OG0000014	n41				PRW58429.1 Peptidyl-prolyl cis-trans isomerase [Chlorella sorokiniana]				PSC76028.1 peptidyl-prolyl cis-trans cyclophilin-type [Micractinium conductrix]		
N8.HOG0000124	OG0000014	n51				PRW57025.1 peptidyl-prolyl cis-trans isomerase B [Chlorella sorokiniana]				PSC76324.1 peptidyl-prolyl cis-trans isomerase B [Micractinium conductrix]		
N8.HOG0000125	OG0000014	n56								PSC72104.1 photosynthetic NDH subunit of lumenal location chloroplastic [Micractinium conductrix]		
N8.HOG0000126	OG0000015	n1								PSC74858.1 reverse transcriptase [Micractinium conductrix], PSC71750.1 DNase I [Micractinium conductrix], PSC72806.1 hypothetical protein C2E20_3905 [Micractinium conductrix], PSC72775.1 hypothetical protein C2E20_3906 [Micractinium conductrix]		
N8.HOG0000127	OG0000015	n5				PRW05686.1 reverse transcriptase_ partial [Chlorella sorokiniana], PRW05743.1 Pol [Chlorella sorokiniana], PRW05685.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW44387.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW45629.1 Pol isoform B [Chlorella sorokiniana], PRW45726.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW33714.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW18418.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW56112.1 ERD4-related membrane_ partial [Chlorella sorokiniana], PRW21010.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW60954.1 hypothetical protein C2E21_0274 [Chlorella sorokiniana], PRW60796.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW33265.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW56022.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW20585.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW50991.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW57871.1 Transposon TX1 uncharacterized 149 kDa [Chlorella sorokiniana], PRW58827.1 Pol [Chlorella sorokiniana], PRW56997.1 ERD4-related membrane [Chlorella sorokiniana], PRW34092.1 Pol [Chlorella sorokiniana], PRW45630.1 Pol isoform A [Chlorella sorokiniana]						
N8.HOG0000128	OG0000016	n1				PRW50795.1 polyubiquitin 3 isoform B [Chlorella sorokiniana], PRW50796.1 polyubiquitin 3 isoform A [Chlorella sorokiniana]				PSC75488.1 polyubiquitin [Micractinium conductrix]		
N8.HOG0000129	OG0000016	n20								PSC71615.1 polyubiquitin-B [Micractinium conductrix]		
N8.HOG0000130	OG0000016	n29				PRW33690.1 ubiquitin-NEDD8 RUB2 [Chlorella sorokiniana]				PSC67370.1 bi-major isoform [Micractinium conductrix]		
N8.HOG0000131	OG0000016	n39				PRW56465.1 ubiquitin-60S ribosomal L40 [Chlorella sorokiniana]				PSC68113.1 ubiquitin-60S ribosomal L40 [Micractinium conductrix]		
N8.HOG0000132	OG0000016	n47				PRW45491.1 40S ribosomal S27 [Chlorella sorokiniana]				PSC72465.1 SDE2-like protein [Micractinium conductrix]		
N8.HOG0000133	OG0000016	n52				PRW56057.1 polyubiquitin [Chlorella sorokiniana]						
N8.HOG0000134	OG0000017	n34								PSC72953.1 reverse poly isoform A [Micractinium conductrix]		
N8.HOG0000135	OG0000017	n35								PSC76120.1 Reverse transcriptase-related [Micractinium conductrix], PSC75431.1 RNA-directed DNA polymerase from mobile element jockey [Micractinium conductrix], PSC76992.1 RNA-directed DNA polymerase from mobile element jockey [Micractinium conductrix], PSC72954.1 reverse poly isoform B [Micractinium conductrix], PSC67114.1 hypothetical protein C2E20_9200 [Micractinium conductrix], PSC68936.1 reverse transcriptase [Micractinium conductrix]		
N8.HOG0000136	OG0000018	n1				PRW56613.1 transcription factor MYB98-like [Chlorella sorokiniana]				PSC71636.1 transcription factor MYB98-like [Micractinium conductrix]		
N8.HOG0000137	OG0000018	n18								PSC74728.1 Myb A [Micractinium conductrix]		
N8.HOG0000138	OG0000018	n25				PRW20403.1 Myb-related B isoform B [Chlorella sorokiniana], PRW20404.1 Myb-related B isoform A [Chlorella sorokiniana]						
N8.HOG0000139	OG0000018	n34				PRW44975.1 transcription factor MYB44-like [Chlorella sorokiniana]						
N8.HOG0000140	OG0000018	n40				PRW56509.1 transcription factor Myb13 [Chlorella sorokiniana]				PSC72450.1 myb-related B-like isoform A [Micractinium conductrix], PSC72449.1 myb-related B-like isoform B [Micractinium conductrix]		
N8.HOG0000141	OG0000020	n26				PRW58220.1 H_+_ hexose cotransporter 2 [Chlorella sorokiniana]				PSC76169.1 H_+_ hexose cotransporter 2 [Micractinium conductrix]		
N8.HOG0000142	OG0000020	n34				PRW60271.1 sugar porter _SP_ family MFS transporter [Chlorella sorokiniana], PRW20825.1 sugar transport 9 [Chlorella sorokiniana], PRW33669.1 H_+_ hexose cotransporter 2 [Chlorella sorokiniana]				PSC74047.1 H_+_ hexose cotransporter 2 isoform C [Micractinium conductrix], PSC74046.1 H_+_ hexose cotransporter 2 isoform A [Micractinium conductrix], PSC74048.1 H_+_ hexose cotransporter 2 isoform B [Micractinium conductrix]		
N8.HOG0000143	OG0000020	n45				PRW33672.1 H_+_ hexose cotransporter 2 [Chlorella sorokiniana]				PSC74912.1 H_+_ hexose cotransporter 2 [Micractinium conductrix], PSC76673.1 H_+_ hexose cotransporter 2 [Micractinium conductrix]		
N8.HOG0000144	OG0000022	n9								PSC67696.1 sel1 domain repeat-containing [Micractinium conductrix]		
N8.HOG0000145	OG0000022	n11				PRW58506.1 voltage-gated ion channel superfamily [Chlorella sorokiniana], PRW44256.1 U-box domain-containing 17-like [Chlorella sorokiniana]				PSC73306.1 U-box and intein containing von Willebrand factor type A isoform B [Micractinium conductrix], PSC73305.1 U-box and intein containing von Willebrand factor type A isoform A [Micractinium conductrix], PSC67610.1 ankyrin repeat [Micractinium conductrix]		
N8.HOG0000146	OG0000022	n30				PRW57847.1 ankyrin repeat [Chlorella sorokiniana], PRW56411.1 ankyrin repeat [Chlorella sorokiniana], PRW56453.1 ankyrin 2_3 unc44 [Chlorella sorokiniana]						
N8.HOG0000147	OG0000022	n37				PRW51129.1 vacuolar sorting 23A [Chlorella sorokiniana]						
N8.HOG0000148	OG0000022	n43				PRW58217.1 hypothetical protein C2E21_2886 [Chlorella sorokiniana]						
N8.HOG0000149	OG0000023	n9				PRW44501.1 D-tyrosyl-tRNA_Tyr_ deacylase [Chlorella sorokiniana]				PSC69922.1 Zn-finger CCCH type [Micractinium conductrix]		
N8.HOG0000150	OG0000023	n25				PRW59139.1 zinc finger CCCH domain-containing 66-like [Chlorella sorokiniana]				PSC75384.1 zinc finger CCCH domain-containing 66-like [Micractinium conductrix]		
N8.HOG0000151	OG0000023	n29				PRW32871.1 zinc finger family isoform B [Chlorella sorokiniana], PRW32872.1 zinc finger family isoform A [Chlorella sorokiniana]				PSC76370.1 Prolyl 4-hydroxylase subunit alpha-2 [Micractinium conductrix]		
N8.HOG0000152	OG0000024	n1								PSC74151.1 peptidase S8 [Micractinium conductrix]		
N8.HOG0000153	OG0000024	n17								PSC68481.1 subtilisin-like serine protease [Micractinium conductrix]		
N8.HOG0000154	OG0000024	n26								PSC71480.1 subtilisin-like serine protease [Micractinium conductrix], PSC71786.1 peptidase S8 [Micractinium conductrix], PSC71832.1 peptidase S8 [Micractinium conductrix]		
N8.HOG0000155	OG0000024	n30								PSC74435.1 Extracellular basic protease [Micractinium conductrix]		
N8.HOG0000156	OG0000024	n32				PRW55960.1 peptidase S8 [Chlorella sorokiniana]				PSC71482.1 alkaline serine protease [Micractinium conductrix]		
N8.HOG0000157	OG0000024	n37				PRW20948.1 peptidase S8 isoform A [Chlorella sorokiniana], PRW20949.1 peptidase S8 isoform B [Chlorella sorokiniana]				PSC76977.1 peptidase S8 [Micractinium conductrix]		
N8.HOG0000158	OG0000025	n3								PSC74952.1 PHR1-LIKE 1 [Micractinium conductrix], PSC74956.1 LIM and cysteine-rich domains 1 [Micractinium conductrix]		
N8.HOG0000159	OG0000025	n7				PRW39202.1 Myb-related transcription factor [Chlorella sorokiniana]						
N8.HOG0000160	OG0000025	n10				PRW56235.1 pseudo-response regulator 3 [Chlorella sorokiniana]						
N8.HOG0000161	OG0000025	n20				PRW56722.1 PHR1-LIKE 1-like [Chlorella sorokiniana]				PSC72439.1 Myb family transcription factor APL [Micractinium conductrix]		
N8.HOG0000162	OG0000025	n33								PSC71942.1 g2-like myb-family transcription factor [Micractinium conductrix], PSC67158.1 Acyl-[acyl-carrier] desaturase chloroplastic [Micractinium conductrix]		
N8.HOG0000163	OG0000025	n39								PSC69534.1 Two-component response regulator ARR14 isoform 1 [Micractinium conductrix]		
N8.HOG0000164	OG0000026	n2				PRW50812.1 class V aminotransferase [Chlorella sorokiniana]				PSC75324.1 class V aminotransferase [Micractinium conductrix]		
N8.HOG0000165	OG0000026	n10				PRW32912.1 acid protease [Chlorella sorokiniana]						
N8.HOG0000166	OG0000026	n12								PSC74002.1 Ccr4p [Micractinium conductrix]		
N8.HOG0000167	OG0000026	n16				PRW60635.1 alpha beta-hydrolase [Chlorella sorokiniana]				PSC74992.1 Sn1-specific diacylglycerol lipase beta [Micractinium conductrix]		
N8.HOG0000168	OG0000027	n2				PRW50927.1 serine threonine- kinase [Chlorella sorokiniana]						
N8.HOG0000169	OG0000027	n7				PRW58424.1 serine threonine- kinase isoform B [Chlorella sorokiniana], PRW58423.1 serine threonine- kinase isoform A [Chlorella sorokiniana]				PSC76714.1 serine threonine-kinase [Micractinium conductrix]		
N8.HOG0000170	OG0000027	n20				PRW33901.1 serine threonine- kinase [Chlorella sorokiniana], PRW33856.1 serine threonine- kinase [Chlorella sorokiniana]						
N8.HOG0000171	OG0000027	n23				PRW33522.1 serine threonine- kinase [Chlorella sorokiniana]				PSC70082.1 serine threonine-kinase [Micractinium conductrix]		
N8.HOG0000172	OG0000027	n27				PRW21099.1 serine threonine- kinase [Chlorella sorokiniana]						
N8.HOG0000173	OG0000027	n33				PRW60292.1 serine threonine- kinase [Chlorella sorokiniana]				PSC68500.1 serine threonine-kinase [Micractinium conductrix]		
N8.HOG0000174	OG0000027	n36								PSC68562.1 serine threonine-kinase [Micractinium conductrix]		
N8.HOG0000175	OG0000027	n38				PRW39362.1 serine threonine- kinase [Chlorella sorokiniana]				PSC68117.1 serine threonine-kinase [Micractinium conductrix]		
N8.HOG0000176	OG0000028	n5				PRW21073.1 G patch domain and ankyrin repeat-containing 1-like protein [Chlorella sorokiniana]				PSC71672.1 hypothetical protein C2E20_4858 [Micractinium conductrix]		
N8.HOG0000177	OG0000028	n9				PRW33315.1 serine threonine- phosphatase 6 regulatory ankyrin repeat subunit B-like [Chlorella sorokiniana]				PSC72252.1 ankyrin repeat PH and SEC7 domain containing [Micractinium conductrix], PSC68771.1 ankyrin repeat PH and SEC7 domain containing [Micractinium conductrix], PSC72679.1 hypothetical protein C2E20_4057 [Micractinium conductrix]		
N8.HOG0000178	OG0000028	n34								PSC74578.1 ankyrin repeat domain [Micractinium conductrix]		
N8.HOG0000179	OG0000028	n38				PRW58720.1 ankyrin repeat-containing protein [Chlorella sorokiniana]				PSC73592.1 4-hydroxy-3-methylbut-2-enyl diphosphate reductase [Micractinium conductrix]		
N8.HOG0000180	OG0000028	n39				PRW20255.1 hypothetical protein C2E21_9214 [Chlorella sorokiniana], PRW57216.1 ankyrin repeat-containing protein [Chlorella sorokiniana]						
N8.HOG0000181	OG0000029	n2				PRW60661.1 hypothetical protein C2E21_0949 [Chlorella sorokiniana]				PSC75221.1 hypothetical protein C2E20_1964 [Micractinium conductrix]		
N8.HOG0000182	OG0000029	n7				PRW44850.1 hypothetical protein C2E21_6254 [Chlorella sorokiniana]				PSC70356.1 hypothetical protein C2E20_6254 [Micractinium conductrix]		
N8.HOG0000183	OG0000029	n24				PRW39270.1 U6 snRNA phosphodiesterase [Chlorella sorokiniana], PRW39389.1 formate nitrite transporter [Chlorella sorokiniana]				PSC67656.1 U6 snRNA phosphodiesterase [Micractinium conductrix], PSC67673.1 U6 snRNA phosphodiesterase [Micractinium conductrix], PSC67670.1 U6 snRNA phosphodiesterase [Micractinium conductrix]		
N8.HOG0000184	OG0000031	n1				PRW59761.1 cytochrome P450 [Chlorella sorokiniana]				PSC71095.1 cytochrome P450 [Micractinium conductrix]		
N8.HOG0000185	OG0000031	n27				PRW50749.1 cytochrome P450 [Chlorella sorokiniana]				PSC76428.1 cytochrome P450 isoform A [Micractinium conductrix], PSC76426.1 cytochrome P450 isoform B [Micractinium conductrix], PSC76427.1 cytochrome P450 isoform C [Micractinium conductrix]		
N8.HOG0000186	OG0000032	n5								PSC67339.1 hypothetical protein C2E20_8969 [Micractinium conductrix]		
N8.HOG0000187	OG0000032	n9								PSC76701.1 subunit of the ESCRT-III complex [Micractinium conductrix]		
N8.HOG0000188	OG0000032	n13				PRW45713.1 hypothetical protein C2E21_5840 [Chlorella sorokiniana]				PSC67873.1 hypothetical protein C2E20_8491 [Micractinium conductrix]		
N8.HOG0000189	OG0000032	n16				PRW33287.1 hypothetical protein C2E21_7824 [Chlorella sorokiniana]				PSC69234.1 hypothetical protein C2E20_7279 [Micractinium conductrix]		
N8.HOG0000190	OG0000032	n19				PRW57195.1 hypothetical protein C2E21_4079 [Chlorella sorokiniana]						
N8.HOG0000191	OG0000032	n23								PSC71116.1 hypothetical protein C2E20_5435 [Micractinium conductrix]		
N8.HOG0000192	OG0000032	n25								PSC74160.1 hypothetical protein C2E20_2632 [Micractinium conductrix]		
N8.HOG0000193	OG0000032	n26								PSC71071.1 hypothetical protein C2E20_5453 [Micractinium conductrix], PSC71168.1 Histone [Micractinium conductrix], PSC73454.1 CCCH zinc finger [Micractinium conductrix]		
N8.HOG0000194	OG0000032	n37				PRW59320.1 hypothetical protein C2E21_2437 [Chlorella sorokiniana]						
N8.HOG0000195	OG0000035	n1				PRW59728.1 3-ketoacyl- synthase 11 isoform A [Chlorella sorokiniana]				PSC68386.1 3-ketoacyl-synthase 11-like [Micractinium conductrix]		
N8.HOG0000196	OG0000035	n10				PRW61324.1 3-ketoacyl- synthase 4-like [Chlorella sorokiniana]				PSC74991.1 very-long-chain 3-ketoacyl-synthase [Micractinium conductrix], PSC75078.1 3-ketoacyl-synthase 20-like [Micractinium conductrix]		
N8.HOG0000197	OG0000036	n14				PRW33642.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana]				PSC70418.1 Serine threonine-kinase CTR1 [Micractinium conductrix]		
N8.HOG0000198	OG0000036	n17				PRW61610.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana]						
N8.HOG0000199	OG0000036	n23				PRW58034.1 kinase [Chlorella sorokiniana]				PSC73115.1 kinase [Micractinium conductrix]		
N8.HOG0000200	OG0000036	n28				PRW61254.1 kinase [Chlorella sorokiniana]						
N8.HOG0000201	OG0000036	n29				PRW51042.1 Serine threonine- kinase CTR1 [Chlorella sorokiniana]						
N8.HOG0000202	OG0000036	n32				PRW61026.1 kinase [Chlorella sorokiniana]				PSC70592.1 kinase [Micractinium conductrix]		
N8.HOG0000203	OG0000037	n8								PSC70558.1 Chlorophyll a-b binding chloroplastic [Micractinium conductrix]		
N8.HOG0000204	OG0000037	n17				PRW60030.1 Chlorophyll a-b binding of LHCII type chloroplastic [Chlorella sorokiniana]				PSC69659.1 Chlorophyll a-b binding of LHCII type chloroplastic [Micractinium conductrix]		
